,id,rank,adult,title,status,country,imdb_id,runtime,tvdb_id,language,mediatype,release_date,release_year,spoken_language,imdb,tmdb,tvdb,mdblist
1461,693356,1462,0,"One Piece Special: Open Upon the Great Sea! A Father's Huge, HUGE Dream!",Released,jp,tt1003286,46.0,180994.0,ja,movie,2003-04-06,2003.0,ja,tt1003286,693356,180994.0,mi9b
1462,146747,1463,0,Carrotblanca,released,us,tt0112638,8.0,53040.0,en,movie,1995-08-25,1995.0,en,tt0112638,146747,53040.0,mfxa
1463,507732,1464,0,The Testament of Sister New Devil: Departures,Released,jp,tt10736506,60.0,57264.0,ja,movie,2018-01-27,2018.0,ja,tt10736506,507732,57264.0,komw
1464,34052,1465,0,Jack and the Beanstalk,Released,jp,tt0074705,98.0,,ja,movie,1974-07-20,1974.0,ja,tt0074705,34052,,bzwg
1465,127824,1466,0,The Hero,released,mx,tt0110084,5.0,200631.0,es,movie,1994-10-31,1994.0,es,tt0110084,127824,200631.0,bza6
1466,16364,1467,0,Robotech: The Shadow Chronicles,Released,us,tt0443771,88.0,,en,movie,2006-08-25,2006.0,en,tt0443771,16364,,bayq
1467,404250,1468,0,Zatch Bell! 101st Devil,released,jp,tt4135650,84.0,63716.0,ja,movie,2004-07-09,2004.0,ja,tt4135650,404250,63716.0,5d28
1468,464305,1469,0,One Piece: Take Aim! The Pirate Baseball King,released,jp,tt1010434,5.0,357153.0,ja,movie,2004-03-06,2004.0,ja,tt1010434,464305,357153.0,5ar8
1469,189071,1470,0,City Hunter: Million Dollar Conspiracy,Released,jp,tt0159362,48.0,112560.0,ja,movie,1990-08-24,1990.0,ja,tt0159362,189071,112560.0,49it
1470,48331,1471,0,Guard Dog,Released,us,tt0430159,5.0,86143.0,en,movie,2004-10-14,2004.0,xx,tt0430159,48331,86143.0,21y2
1471,54200,1472,0,The Little House,Released,us,tt0044841,8.0,46221.0,en,movie,1952-08-08,1952.0,en,tt0044841,54200,46221.0,17ff
1472,76722,1473,0,Flying Phantom Ship,Released,jp,tt0065021,60.0,,ja,movie,1969-07-20,1969.0,ja,tt0065021,76722,,140l
1473,31053,1474,0,Lupin the Third: Missed by a Dollar,Released,jp,tt0461570,91.0,23783.0,ja,movie,2000-07-28,2000.0,ja,tt0461570,31053,23783.0,w24
1474,125521,1475,0,Slayers Return,Released,jp,tt0161979,60.0,106335.0,ja,movie,1996-08-03,1996.0,ja,tt0161979,125521,106335.0,v5j
1475,31051,1476,0,"Lupin the Third: Bye Bye, Lady Liberty",Released,jp,tt0834581,97.0,16809.0,ja,movie,1989-04-01,1989.0,ja,tt0834581,31051,16809.0,uqt
1476,162103,1477,0,"Doraemon: The Record of Nobita, Spaceblazer",Released,jp,tt1147515,96.0,14292.0,ja,movie,1981-03-14,1981.0,ja,tt1147515,162103,14292.0,uie
1477,225086,1478,0,Aura: Koga Maryuin's Last War,Released,jp,tt2487126,85.0,32077.0,ja,movie,2013-04-13,2013.0,ja,tt2487126,225086,32077.0,k2w
1478,55958,1479,0,"Psalms of Planets Eureka Seven: Good Night, Sleep Tight, Young Lovers",Released,jp,tt1414518,115.0,32101.0,ja,movie,2009-04-25,2009.0,ja,tt1414518,55958,32101.0,h90
1479,364728,1480,0,One Piece Special: Protect! The Last Great Stage,Released,jp,tt1010037,46.0,85083.0,ja,movie,2003-12-14,2003.0,ja,tt1010037,364728,85083.0,433hy
1480,949580,1481,0,"Snoopy Presents: It's the Small Things, Charlie Brown",Released,ca,tt19316654,38.0,336326.0,en,movie,2022-04-14,2022.0,en,tt19316654,949580,336326.0,2vvxd
1481,930821,1482,0,Adam by Eve: A Live in Animation,released,jp,tt18274178,58.0,332670.0,ja,movie,2022-03-15,2022.0,ja,tt18274178,930821,332670.0,2var8
1482,163754,1483,0,Crayon Shin-chan: Fierceness That Invites Storm! Operation Golden Spy,Released,jp,tt1887784,107.0,43058.0,ja,movie,2011-04-16,2011.0,ja,tt1887784,163754,43058.0,21sum
1483,68638,1484,0,Malice in Wonderland,Released,us,tt0142641,5.0,,en,movie,1982-08-11,1982.0,en,tt0142641,68638,,1kooi
1484,128887,1485,0,Crayon Shin-chan: Roar! Kasukabe Animal Kingdom,Released,jp,tt1388333,97.0,61806.0,ja,movie,2009-04-18,2009.0,ja,tt1388333,128887,61806.0,mysl
1485,189696,1486,0,Short Subject,Released,us,tt2048807,1.0,,en,movie,1967-01-30,1967.0,xx,tt2048807,189696,,mofv
1486,27757,1487,0,The Little Engine That Could,released,gb,tt0186311,30.0,42719.0,en,movie,1991-11-22,1991.0,en,tt0186311,27757,42719.0,mksi
1487,146061,1488,0,The Mummy Strikes,Released,us,tt0036179,8.0,,en,movie,1943-02-19,1943.0,,tt0036179,146061,,mf6d
1488,146059,1489,0,Destruction Inc.,Released,us,tt0034648,9.0,74807.0,en,movie,1942-12-25,1942.0,en,tt0034648,146059,74807.0,mf6b
1489,146072,1490,0,The Underground World,Released,us,tt0036475,8.0,,en,movie,1943-06-18,1943.0,en,tt0036475,146072,,mf5j
1490,203848,1491,0,Tiny Toon Spring Break,released,us,tt0108343,45.0,73971.0,en,movie,1994-03-27,1994.0,en,tt0108343,203848,73971.0,m8pk
1491,51686,1492,0,Space Battleship Yamato: The New Voyage,Released,jp,tt0140647,93.0,98327.0,ja,movie,1979-09-10,1979.0,ja,tt0140647,51686,98327.0,dbts
1492,375462,1493,0,Robot on the Road,Released,jp,tt6114460,10.0,44422.0,ja,movie,2015-10-02,2015.0,ja,tt6114460,375462,44422.0,3dcj
1493,539140,1494,0,Cencoroll Connect,released,jp,tt3741646,75.0,134118.0,ja,movie,2019-06-29,2019.0,ja,tt3741646,539140,134118.0,1yrd
1494,460400,1495,0,Sound! Euphonium The Movie: May the Melody Reach You!,Released,jp,tt6973828,105.0,133005.0,ja,movie,2017-09-30,2017.0,ja,tt6973828,460400,133005.0,1yph
1495,127408,1496,0,Coal Black and de Sebben Dwarfs,released,us,tt0035743,8.0,52904.0,en,movie,1943-01-16,1943.0,en,tt0035743,127408,52904.0,1uqi
1496,532323,1497,0,SHIROBAKO the Movie,Released,jp,tt8346438,119.0,177234.0,ja,movie,2020-02-29,2020.0,ja,tt8346438,532323,177234.0,1bbf
1497,142527,1498,0,Doraemon: Nobita and the Birth of Japan,Released,jp,tt1147511,100.0,,ja,movie,1989-03-11,1989.0,ja,tt1147511,142527,,18c4
1498,161699,1499,0,Doraemon: Nobita's Great Adventure in the World of Magic,Released,jp,tt1147518,97.0,22024.0,ja,movie,1984-03-17,1984.0,ja,tt1147518,161699,22024.0,181b
1499,189068,1500,0,City Hunter: Bay City Wars,Released,jp,tt0099272,45.0,,ja,movie,1990-08-24,1990.0,ja,tt0099272,189068,,y4h
1500,338380,1501,0,Slam Dunk 2: National Tournement,Released,jp,tt4086028,44.0,,ja,movie,1994-07-09,1994.0,ja,tt4086028,338380,,x77
1501,51330,1502,0,"You're a Good Man, Charlie Brown",Released,us,tt0153997,49.0,,en,movie,1985-11-06,1985.0,en,tt0153997,51330,,pxc
1502,18948,1503,0,FernGully 2: The Magical Rescue,Released,au,tt0129924,72.0,36417.0,en,movie,1998-03-17,1998.0,en,tt0129924,18948,36417.0,n1p
1503,45851,1504,0,Yogi's First Christmas,Released,us,tt0199161,99.0,97180.0,en,movie,1980-11-21,1980.0,en,tt0199161,45851,97180.0,mz0
1504,135915,1505,0,Psychic School Wars,Released,jp,tt2399537,110.0,20315.0,ja,movie,2012-11-09,2012.0,ja,tt2399537,135915,20315.0,iw3
1505,16226,1506,0,Lady Death,Released,us,tt0354690,77.0,,en,movie,2004-07-24,2004.0,en,tt0354690,16226,,i68
1506,502216,1507,0,Karas: The Prophecy,Released,jp,tt0809927,80.0,105087.0,ja,movie,2005-05-25,2005.0,ja,tt0809927,502216,105087.0,3xgpv
1507,1293461,1508,0,D.I.Y. Duck,Released,us,tt32568049,3.0,357268.0,en,movie,2024-06-08,2024.0,en,tt32568049,1293461,357268.0,3grbz
1508,955666,1509,0,Crayon Shin-chan the Movie: The Tornado Legend of Ninja Mononoke,released,jp,tt16410438,100.0,,ja,movie,2022-04-22,2022.0,ja,tt16410438,955666,,2w1a1
1509,843243,1510,0,Fate/kaleid liner Prisma☆Illya: Licht Nameless Girl,released,jp,tt12367916,90.0,199664.0,ja,movie,2021-08-27,2021.0,ja,tt12367916,843243,199664.0,2riik
1510,100165,1511,0,Woody Woodpecker,Released,us,tt0153922,7.0,,en,movie,1941-07-16,1941.0,en,tt0153922,100165,,m2pf
1511,168202,1512,0,"Hen, His Wife",Released,su,tt0241399,13.0,,ru,movie,1990-05-01,1990.0,ru,tt0241399,168202,,m1am
1512,146074,1513,0,Secret Agent,Released,us,tt0036336,8.0,,en,movie,1943-07-30,1943.0,en,tt0036336,146074,,lsl6
1513,80398,1514,0,Kayoko's Diary,released,jp,tt1740055,90.0,82638.0,ja,movie,1991-03-09,1991.0,ja,tt1740055,80398,82638.0,f45f
1514,607033,1515,0,The Final Exit of the Disciples of Ascensia,released,us,tt10432662,45.0,166422.0,en,movie,2019-05-16,2019.0,en,tt10432662,607033,166422.0,euq9
1515,55443,1516,0,"Play It Again, Charlie Brown",Released,us,tt0067587,24.0,73604.0,en,movie,1971-03-28,1971.0,en,tt0067587,55443,73604.0,b0t3
1516,71128,1517,0,Japoteurs,Released,us,tt0034913,9.0,71203.0,en,movie,1942-09-18,1942.0,en,tt0034913,71128,71203.0,8acv
1517,57123,1518,0,Galaxy Express 999: Eternal Fantasy,Released,jp,tt0169951,55.0,62116.0,ja,movie,1998-03-07,1998.0,ja,tt0169951,57123,62116.0,257q
1518,125565,1519,0,Zatch Bell! Attack of Mechavulcan,released,jp,tt0498519,83.0,138108.0,ja,movie,2005-08-06,2005.0,ja,tt0498519,125565,138108.0,22ur
1519,567767,1520,0,Lupin the Third: Is Lupin Still Burning?,Released,jp,tt7775410,27.0,61893.0,ja,movie,2018-07-25,2018.0,ja,tt7775410,567767,61893.0,1fm7
1520,529589,1521,0,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,Released,jp,tt8659948,100.0,24579.0,ja,movie,2019-01-04,2019.0,ja,tt8659948,529589,24579.0,1f2z
1521,38565,1522,0,Unico in the Island of Magic,Released,jp,tt0086515,91.0,,ja,movie,1983-07-16,1983.0,ja,tt0086515,38565,,1d51
1522,461078,1523,0,I Want to Deliver Your Voice,Released,jp,tt7283052,94.0,83934.0,ja,movie,2017-08-25,2017.0,ja,tt7283052,461078,83934.0,vr8
1523,19256,1524,0,Mobile Suit Zeta Gundam - A New Translation I: Heirs to the Stars,Released,jp,tt0435202,94.0,29780.0,ja,movie,2005-05-28,2005.0,ja,tt0435202,19256,29780.0,vdw
1524,179930,1525,0,Towa no Quon 2: Dancing Orchid in Chaos,released,jp,tt3565136,48.0,,ja,movie,2011-07-15,2011.0,ja,tt3565136,179930,,vd3
1525,41365,1526,0,Slayers Gorgeous,Released,jp,tt1796619,64.0,,ja,movie,1998-01-01,1998.0,ja,tt1796619,41365,,v4e
1526,38954,1527,0,City Hunter: .357 Magnum,Released,jp,tt0097067,80.0,,ja,movie,1989-06-17,1989.0,ja,tt0097067,38954,,tr9
1527,163394,1528,0,Doraemon: Nobita and the Spiral City,Released,jp,tt1147510,99.0,13858.0,ja,movie,1997-03-08,1997.0,ja,tt1147510,163394,13858.0,tbm
1528,53894,1529,0,Lupin the Third: The Secret of Twilight Gemini,Released,jp,tt0363140,90.0,,ja,movie,1996-08-02,1996.0,ja,tt0363140,53894,,s4b
1529,239526,1530,0,Buddha 2: The Endless Journey,Released,jp,tt2936864,120.0,73634.0,ja,movie,2014-02-08,2014.0,ja,tt2936864,239526,73634.0,reo
1530,394326,1531,0,Planetarian: Hoshi no Hito,Released,jp,tt6047388,117.0,41954.0,ja,movie,2016-09-03,2016.0,ja,tt6047388,394326,41954.0,mry
1531,114371,1532,0,Fist of the North Star: The Legend of Toki,Released,jp,tt0456981,57.0,15184.0,ja,movie,2008-03-26,2008.0,ja,tt0456981,114371,15184.0,lvx
1532,123867,1533,0,Panda! Go Panda!: Rainy Day Circus,Released,jp,tt0070505,38.0,34054.0,ja,movie,1973-03-17,1973.0,ja,tt0070505,123867,34054.0,jfq
1533,74842,1534,0,Legend of the Millennium Dragon,Released,jp,tt1849027,98.0,23738.0,ja,movie,2011-04-29,2011.0,ja,tt1849027,74842,23738.0,hu4
1534,15485,1535,0,Disney Princess Enchanted Tales: Follow Your Dreams,released,us,tt1135924,56.0,17342.0,en,movie,2007-09-03,2007.0,en,tt1135924,15485,17342.0,cnd
1535,1600672,1536,0,EVANGELION 30th Anniversary Special Screening,released,jp,tt39215384,13.0,374125.0,ja,movie,2026-02-21,2026.0,ja,tt39215384,1600672,374125.0,43wxt
1536,1531453,1537,0,Arcadia of My Youth,Released,jp,tt0084881,130.0,,ja,movie,1982-06-06,1982.0,ja,tt0084881,1531453,,43cat
1537,918428,1538,0,The Legend of the Galactic Heroes: Die Neue These Collision 2,released,jp,tt32909350,100.0,,ja,movie,2022-04-01,2022.0,ja,tt32909350,918428,,2uxkc
1538,801293,1539,0,Detective Conan: The Scarlet Alibi,released,jp,tt13884166,93.0,157726.0,ja,movie,2021-02-11,2021.0,ja,tt13884166,801293,157726.0,2mtod
1539,127327,1540,0,Quasi at the Quackadero,Released,us,tt0196883,10.0,,en,movie,1976-05-20,1976.0,en,tt0196883,127327,,25f4n
1540,38952,1541,0,City Hunter Special: The Secret Service,Released,jp,tt0154338,90.0,100746.0,ja,movie,1996-01-05,1996.0,ja,tt0154338,38952,100746.0,m6qf
1541,305974,1542,0,Nuggets,Released,de,tt5224562,5.0,200660.0,xx,movie,2014-10-13,2014.0,xx,tt5224562,305974,200660.0,m623
1542,128754,1543,0,Felix in Hollywood,Released,us,tt0017871,9.0,75786.0,en,movie,1923-07-15,1923.0,xx,tt0017871,128754,75786.0,lmd3
1543,741770,1544,0,My Fat Arse and I,released,pl,tt14030488,10.0,346174.0,pl,movie,2020-05-12,2020.0,pl,tt14030488,741770,346174.0,kr01
1544,118932,1545,0,Combustible,Released,jp,,13.0,78396.0,ja,movie,2012-06-04,2012.0,ja,,118932,78396.0,9047
1545,288097,1546,0,Tomorrow's Joe 2: The Movie,Released,jp,tt1690442,112.0,,ja,movie,1981-07-04,1981.0,ja,tt1690442,288097,,7xvg
1546,338383,1547,0,Slam Dunk 4: Roar!! Basket Man Spirit,Released,jp,tt4086038,40.0,154560.0,ja,movie,1995-07-15,1995.0,ja,tt4086038,338383,154560.0,5c9p
1547,338382,1548,0,Slam Dunk 3: Crisis of Shohoku School,Released,jp,tt4086034,40.0,276923.0,ja,movie,1995-03-04,1995.0,ja,tt4086034,338382,276923.0,1k19
1548,542507,1549,0,Princess Principal Crown Handler: Chapter 1,Released,jp,tt8354164,54.0,134165.0,ja,movie,2021-02-11,2021.0,ja,tt8354164,542507,134165.0,1i5k
1549,179923,1550,0,Towa no Quon 1: The Ephemeral Petals,Released,jp,tt3565112,48.0,105449.0,ja,movie,2011-06-17,2011.0,ja,tt3565112,179923,105449.0,shs
1550,203715,1551,0,Aya of Yop City,released,fr,tt2077703,84.0,39532.0,fr,movie,2013-07-17,2013.0,fr,tt2077703,203715,39532.0,sdp
1551,16860,1552,0,RahXephon: Pluralitas Concentio,Released,jp,tt1047518,120.0,49312.0,ja,movie,2003-04-19,2003.0,ja,tt1047518,16860,49312.0,qqd
1552,105231,1553,0,Fist of the North Star: The Legend of Kenshiro,Released,jp,tt0456978,83.0,33739.0,ja,movie,2008-10-11,2008.0,ja,tt0456978,105231,33739.0,iyc
1553,1005252,1554,0,Barber Westchester,released,us,tt17346476,90.0,,en,movie,2022-09-22,2022.0,en,tt17346476,1005252,,3xpbk
1554,1358947,1555,0,The Most Wonderful Time of the Year,Released,us,tt33797186,3.0,,en,movie,2024-10-11,2024.0,en,tt33797186,1358947,,3mlsb
1555,1172228,1556,0,Dead Dead Demon's Dededede Destruction Part 1,released,jp,tt28813376,120.0,351942.0,ja,movie,2024-03-22,2024.0,ja,tt28813376,1172228,351942.0,35zmv
1556,919609,1557,0,ODDTAXI in the Woods,Released,jp,tt16609250,128.0,336625.0,ja,movie,2022-04-01,2022.0,ja,tt16609250,919609,336625.0,2uyxo
1557,72696,1558,0,Glassy Ocean,released,jp,tt2402540,23.0,74252.0,ja,movie,1998-11-14,1998.0,ja,tt2402540,72696,74252.0,1ucm8
1558,85811,1559,0,The Tale of Genji,Released,jp,tt0295455,110.0,134050.0,ja,movie,1987-12-19,1987.0,ja,tt0295455,85811,134050.0,1hknj
1559,146058,1560,0,Eleventh Hour,Released,us,tt0034700,8.0,101028.0,en,movie,1942-11-20,1942.0,en,tt0034700,146058,101028.0,mf9f
1560,39405,1561,0,U,Released,fr,tt0486731,75.0,38677.0,fr,movie,2006-10-11,2006.0,fr,tt0486731,39405,38677.0,llpi
1561,60964,1562,0,Macross Frontier: The Wings of Farewell,Released,jp,tt1566528,115.0,62145.0,ja,movie,2011-02-26,2011.0,ja,tt1566528,60964,62145.0,h6jy
1562,31594,1563,0,Lupin the Third: The Columbus Files,Released,jp,tt0461571,92.0,30622.0,ja,movie,1999-07-30,1999.0,ja,tt0461571,31594,30622.0,g552
1563,416401,1564,0,Penguin's Memory: A Tale of Happiness,Released,jp,tt1407273,102.0,,ja,movie,1985-06-22,1985.0,ja,tt1407273,416401,,c03j
1564,572616,1565,0,Lupin the Third: Goodbye Partner,released,jp,tt9504852,92.0,18858.0,ja,movie,2019-01-25,2019.0,ja,tt9504852,572616,18858.0,8o78
1565,21250,1566,0,Charlotte's Web 2: Wilbur's Great Adventure,Released,us,tt0355315,79.0,14983.0,en,movie,2003-03-18,2003.0,en,tt0355315,21250,14983.0,8enk
1566,146062,1567,0,Jungle Drums,Released,us,tt0036060,8.0,,en,movie,1943-03-26,1943.0,en,tt0036060,146062,,8aa9
1567,559519,1568,0,Mr. Osomatsu the Movie,released,jp,tt8866460,108.0,43814.0,ja,movie,2019-03-15,2019.0,ja,tt8866460,559519,43814.0,7ylp
1568,136601,1569,0,The Restaurant of Many Orders,Released,jp,tt0420551,19.0,,ja,movie,1991-08-03,1991.0,,tt0420551,136601,,7yc8
1569,301513,1570,0,Tomorrow's Joe The Movie,Released,jp,tt1682222,153.0,,ja,movie,1980-03-08,1980.0,ja,tt1682222,301513,,5gbp
1570,612087,1571,0,My Little Pony: Rainbow Roadtrip,released,ie,tt10534312,60.0,131318.0,en,movie,2019-05-23,2019.0,en,tt10534312,612087,131318.0,23ch
1571,90008,1572,0,Contact,released,su,tt0803764,10.0,86054.0,ru,movie,1978-09-01,1978.0,ru,tt0803764,90008,86054.0,22a0
1572,196462,1573,0,Katsudō Shashin,released,jp,tt1226777,1.0,338441.0,ja,movie,1907-05-23,1907.0,xx,tt1226777,196462,338441.0,1k8c
1573,589082,1574,0,Twilight,Released,jp,tt10563920,52.0,136571.0,ja,movie,2019-06-21,2019.0,ja,tt10563920,589082,136571.0,1emz
1574,29131,1575,0,Here Comes Garfield,Released,us,tt0166218,24.0,,en,movie,1982-10-25,1982.0,en,tt0166218,29131,,1afj
1575,125513,1576,0,Slayers Premium,Released,jp,tt0462717,30.0,,ja,movie,2001-12-22,2001.0,ja,tt0462717,125513,,100b
1576,20089,1577,0,Twilight of the Dark Master,released,jp,tt0279487,45.0,95970.0,ja,movie,1997-11-11,1997.0,ja,tt0279487,20089,95970.0,z5p
1577,56127,1578,0,The Super Dimension Fortress Macross: Flash Back 2012,Released,jp,tt0159356,30.0,,ja,movie,1987-06-21,1987.0,ja,tt0159356,56127,,wqt
1578,34375,1579,0,The Five Star Stories,Released,jp,tt0159443,65.0,,ja,movie,1989-03-11,1989.0,ja,tt0159443,34375,,v67
1579,117314,1580,0,"It's an Adventure, Charlie Brown",Released,us,tt0123123,47.0,,en,movie,1983-05-16,1983.0,en,tt0123123,117314,,sqt
1580,66454,1581,0,BraveStarr: The Legend,released,us,tt0353261,91.0,36738.0,en,movie,1988-03-18,1988.0,en,tt0353261,66454,36738.0,pti
1581,239530,1582,0,Magical Sisters Yoyo & Nene,Released,jp,tt3341598,100.0,66501.0,ja,movie,2013-12-25,2013.0,ja,tt3341598,239530,66501.0,o1z
1582,39319,1583,0,Tales of Vesperia: The First Strike,released,jp,tt1520392,110.0,16839.0,ja,movie,2009-10-03,2009.0,ja,tt1520392,39319,16839.0,i13
1583,737931,1584,0,FLCL Alternative,released,jp,,135.0,,ja,movie,2018-09-07,2018.0,ja,,737931,,44i8b
1584,1542877,1585,0,Assassination Classroom the Movie: Our Time,released,jp,tt38649153,87.0,,ja,movie,2026-03-20,2026.0,ja,tt38649153,1542877,,42h8h
1585,1317276,1586,0,given the Movie: To the Sea,Released,jp,tt35631332,80.0,354306.0,ja,movie,2024-09-20,2024.0,ja,tt35631332,1317276,354306.0,3jhyk
1586,1138107,1587,0,Pencils vs Pixels,Released,us,tt26918463,72.0,355376.0,en,movie,2023-06-15,2023.0,en,tt26918463,1138107,355376.0,3341z
1587,997086,1588,0,My Next Life as a Villainess: All Routes Lead to Doom! The Movie,released,jp,tt15447084,90.0,,ja,movie,2023-12-08,2023.0,ja,tt15447084,997086,,2x1m9
1588,52458,1589,0,The Butter Battle Book,Released,us,tt0213536,24.0,,en,movie,1989-11-13,1989.0,en,tt0213536,52458,,2wcuc
1589,64169,1590,0,Garfield in the Rough,Released,us,tt0166205,24.0,,en,movie,1984-10-26,1984.0,en,tt0166205,64169,,2ngjb
1590,426183,1591,0,Diebuster: The Movie,Released,jp,tt31062314,96.0,,ja,movie,2006-10-01,2006.0,ja,tt31062314,426183,,260kk
1591,129213,1592,0,Ghost Sweeper Mikami,released,jp,tt3508188,60.0,205266.0,ja,movie,1994-12-04,1994.0,ja,tt3508188,129213,205266.0,1uv3c
1592,47486,1593,0,Taro the Dragon Boy,Released,jp,tt0061069,75.0,36214.0,ja,movie,1979-03-17,1979.0,ja,tt0061069,47486,36214.0,1syrz
1593,746880,1594,0,Girls und Panzer das Finale: Part 3,Released,jp,tt12286898,48.0,332225.0,ja,movie,2021-03-26,2021.0,ja,tt12286898,746880,332225.0,kbym
1594,21770,1595,0,City Hunter Special: Goodbye My Sweetheart,Released,jp,tt0159361,90.0,,ja,movie,1997-04-01,1997.0,ja,tt0159361,21770,,j38m
1595,80863,1596,0,Lupin the 3rd: The Elusiveness of the Fog,released,jp,tt1068848,90.0,17765.0,ja,movie,2007-07-27,2007.0,ja,tt1068848,80863,17765.0,hp8u
1596,128867,1597,0,Crayon Shin-chan: Invoke a Super Storm! The Hero of Kinpoko,Released,jp,tt1220673,90.0,32886.0,ja,movie,2008-04-19,2008.0,ja,tt1220673,128867,32886.0,dqx5
1597,315945,1598,0,Sailor Moon SuperS Plus: Ami's First Love,Released,jp,tt0112349,16.0,127241.0,ja,movie,1995-12-23,1995.0,ja,tt0112349,315945,127241.0,6hz6
1598,86011,1599,0,The Barber of Seville,Released,us,tt0149790,7.0,,en,movie,1944-04-21,1944.0,en,tt0149790,86011,,2h94
1599,291015,1600,0,Under the Dog,Released,jp,tt4020248,38.0,45587.0,ja,movie,2016-08-01,2016.0,ja,tt4020248,291015,45587.0,2c7w
1600,185896,1601,0,Malaria,released,br,tt2619250,6.0,181898.0,pt,movie,2013-01-10,2013.0,pt,tt2619250,185896,181898.0,242a
1601,482722,1602,0,Ancien and the Magic Tablet: Another Story,Released,jp,tt10121742,25.0,329633.0,ja,movie,2017-07-12,2017.0,ja,tt10121742,482722,329633.0,1768
1602,71444,1603,0,M.D. Geist,Released,jp,tt0215948,45.0,,ja,movie,1986-08-13,1986.0,ja,tt0215948,71444,,zsh
1603,19257,1604,0,Mobile Suit Zeta Gundam - A New Translation II: Lovers,Released,jp,tt0468812,98.0,36722.0,ja,movie,2005-10-29,2005.0,ja,tt0468812,19257,36722.0,y00
1604,179933,1605,0,Towa no Quon 5: The Return of the Invincible,released,jp,tt3565160,48.0,,ja,movie,2011-10-04,2011.0,ja,tt3565160,179933,,vyr
1605,26546,1606,0,Lupin the Third: Green vs Red,Released,jp,tt1174735,80.0,17065.0,ja,movie,2008-04-02,2008.0,ja,tt1174735,26546,17065.0,ut8
1606,14307,1607,0,Garfield on the Town,Released,us,tt0295274,24.0,87793.0,en,movie,1983-10-28,1983.0,en,tt0295274,14307,87793.0,r0o
1607,16224,1608,0,Plastic Little: The Adventures of Captain Tita,Released,jp,tt0110845,48.0,45677.0,ja,movie,1994-03-21,1994.0,ja,tt0110845,16224,45677.0,pp6
1608,18068,1609,0,Babar: King of the Elephants,Released,ca,tt0166090,80.0,41263.0,en,movie,1999-02-26,1999.0,en,tt0166090,18068,41263.0,o34
1609,44667,1610,0,Strike Witches the Movie,Released,jp,tt2322603,94.0,71613.0,ja,movie,2012-03-17,2012.0,ja,tt2322603,44667,71613.0,nxe
1610,20756,1611,0,The Secret of NIMH 2: Timmy to the Rescue,Released,us,tt0171725,66.0,,en,movie,1998-12-22,1998.0,en,tt0171725,20756,,msx
1611,14829,1612,0,Tenchi Forever!,Released,jp,tt0205451,95.0,40947.0,ja,movie,1999-04-24,1999.0,ja,tt0205451,14829,40947.0,mbm
1612,515915,1613,0,Heidi in the City,released,jp,,97.0,161782.0,ja,movie,1977-07-01,1977.0,ja,,515915,161782.0,44j0u
1613,1230477,1614,0,given The Movie: Hiiragi Mix,Released,jp,tt31257225,71.0,350999.0,ja,movie,2024-01-27,2024.0,ja,tt31257225,1230477,350999.0,3ah84
1614,988099,1615,0,Death Does Not Exist,released,fr,tt32583148,72.0,367468.0,fr,movie,2025-10-01,2025.0,fr,tt32583148,988099,367468.0,2wu6t
1615,597029,1616,0,Tux and Fanny,released,us,tt10187146,82.0,153838.0,ru,movie,2019-05-02,2019.0,ru,tt10187146,597029,153838.0,2n18h
1616,414064,1617,0,PERSONA5 the Animation - THE DAY BREAKERS -,Released,jp,tt7227948,24.0,78635.0,ja,movie,2016-09-03,2016.0,ja,tt7227948,414064,78635.0,1konh
1617,300442,1618,0,Higurashi: When They Cry - Outbreak,released,jp,tt6070340,52.0,,ja,movie,2013-08-15,2013.0,ja,tt6070340,300442,,mtae
1618,208624,1619,0,The Dull Sword,Released,jp,tt0438075,4.0,,xx,movie,1917-06-30,1917.0,xx,tt0438075,208624,,mpk7
1619,645439,1620,0,Revue Starlight: Rondo Rondo Rondo,Released,jp,tt12699782,119.0,317729.0,ja,movie,2020-08-07,2020.0,ja,tt12699782,645439,317729.0,kbgy
1620,22679,1621,0,Arion,Released,jp,tt0090658,119.0,61591.0,ja,movie,1986-03-15,1986.0,ja,tt0090658,22679,61591.0,heug
1621,315520,1622,0,The Uncut Story of Mewtwo's Origin,released,jp,tt6277156,10.0,131396.0,ja,movie,1999-07-08,1999.0,ja,tt6277156,315520,131396.0,fv79
1622,189077,1623,0,City Hunter Special: The Death of Vicious Criminal Saeba Ryo,Released,jp,tt0211310,91.0,,ja,movie,1999-04-22,1999.0,ja,tt0211310,189077,,fm5x
1623,48215,1624,0,The Dagger of Kamui,Released,jp,tt0088983,132.0,,ja,movie,1985-03-08,1985.0,ja,tt0088983,48215,,euk3
1624,16257,1625,0,Street Fighter IV: The Ties That Bind,released,jp,tt1394259,65.0,59397.0,ja,movie,2009-02-12,2009.0,ja,tt1394259,16257,59397.0,d6h0
1625,145756,1626,0,Aladdin and His Wonderful Lamp,Released,us,tt0031025,22.0,,en,movie,1939-04-07,1939.0,en,tt0031025,145756,,c1pc
1626,515056,1627,0,Afro Samurai Pilot,Released,jp,tt7910682,4.0,,en,movie,2007-10-27,2007.0,xx,tt7910682,515056,,8nyk
1627,66628,1628,0,Toward the Terra,Released,jp,tt0081648,113.0,,ja,movie,1980-04-26,1980.0,ja,tt0081648,66628,,55p5
