movie_id,adult,gender,id,known_for_department,name,original_name,popularity,cast_id,character,credit_id,order
16577,False,1,1190780,Editing,Tiffany Hillkurtz,Tiffany Hillkurtz,0.2315,36,Bride to Be (voice),655e18befab3fa00c4739509,24
16577,False,2,1214352,Writing,David Feiss,David Feiss,1.1718,37,Cowboy Robot (voice),655e18c9fab3fa00c4739511,25
16577,False,2,36821,Acting,Nicholas Guest,Nicholas Guest,1.4812,38,French Waiter Robot (voice),655e18d78b959e00e3011ca4,26
16577,False,2,81083,Acting,Max Burkholder,Max Burkholder,2.1819,39,Billy (voice),655e18e2d399e600ec43e248,27
16577,False,0,1567453,Acting,Victor Bonavida,Victor Bonavida,0.0327,40,Sam (voice),655e18effab3fa01387a8659,28
16577,False,2,217777,Acting,Steve Alterman,Steve Alterman,0.6218,41,Press Secretary (voice),655e18f9d399e60150cb838f,29
16577,False,2,15373,Acting,Rif Hutton,Rif Hutton,1.8308,42,Metro City Sergeant (voice),655e19078b959e00e3011cb1,30
16577,False,0,2718273,Costume & Make-Up,Madeleine Russell,Madeleine Russell,0.0264,43,Metro City Girl (voice),655e1914629b2c00c7e79395,31
16577,False,2,952940,Acting,Tony Matthews,Tony Matthews,0.2451,44,Cora's Dad (voice),655e1938e942ee0138c6250b,32
390734,False,2,1084911,Acting,Go Ayano,綾野剛,1.8567,11,Nyx Ulric (voice),577efa63c3a3686a09004276,0
390734,False,1,230660,Acting,Shioli Kutsuna,忽那汐里,1.756,13,Lunafrena Nox Fleuret (voice),577efadec3a368307c000d13,1
390734,False,1,89835,Acting,Ayumi Fujimura,藤村歩,1.842,19,Crowe Altius (voice),580bc4c4c3a3682413005532,2
390734,False,2,9708,Acting,Keiji Fujiwara,藤原啓治,2.2178,20,Ardyn Izunia (voice),580bc4d2925141717600540c,3
390734,False,2,20664,Acting,Koichi Yamadera,山寺宏一,2.4189,21,Drautos (voice),580bc4dfc3a368258f004fcc,4
390734,False,2,223309,Acting,Shozo Iizuka,飯塚昭三,1.5678,23,Iedolas Aldercapt (voice),580bc501c3a368260d0053f1,5
390734,False,2,90567,Acting,Tomokazu Seki,関智一,2.1583,24,Luche Lazarus (voice),580bc50f925141701a0058cc,6
390734,False,2,1221114,Acting,Yuichi Nakamura,中村悠一,3.07,25,Ravus Nox Fleuret (voice),580bc546925141712c005509,7
390734,False,2,112278,Acting,Wataru Takagi,高木渉,2.8668,28,Pelna Khara (voice),580bc575c3a368249d004716,8
390734,False,2,20661,Acting,Tsutomu Isobe,磯部勉,1.5371,14,Regis Lucis Caelum (voice),577efb13c3a36830fb000cf0,9
390734,False,2,1276791,Acting,Mitsuaki Kanuka,かぬか光明,0.8119,22,Libertus Ostium (voice),580bc4eec3a36823df0051fc,10
390734,False,2,1563028,Acting,Fuminori Komatsu,小松史法,0.9488,27,Tredd Furia (voice),580bc55f925141712c005512,11
390734,False,2,122481,Acting,Banjo Ginga,銀河万丈,2.1875,29,Clarus Amacitia (voice),59eb6a659251415544013483,12
390734,False,2,1154452,Acting,Tatsuhisa Suzuki,鈴木達央,1.7746,33,Noctis Lucis Caelum (voice),624f19cc68b7660066a18db3,13
390734,False,2,93803,Acting,Mamoru Miyano,宮野真守,3.1743,34,Ignis Scientia (voice),624f19fab76cbb10b41accc1,14
390734,False,2,90134,Acting,Tetsuya Kakihara,柿原徹也,2.1722,35,Prompto Argentum (voice),624f1a2468b76610d35cf0ff,15
390734,False,2,225603,Acting,Kenta Miyake,三宅健太,3.0252,36,Gladiolus Amicitia (voice),624f1a586082eb101544d924,16
10192,False,2,12073,Acting,Mike Myers,Mike Myers,5.1101,2,Shrek (voice),52fe433f9251416c750090c3,0
10192,False,2,776,Acting,Eddie Murphy,Eddie Murphy,5.563,3,Donkey (voice),52fe433f9251416c750090c7,1
10192,False,1,6941,Acting,Cameron Diaz,Cameron Diaz,5.2859,4,Princess Fiona (voice),52fe433f9251416c750090cb,2
10192,False,2,3131,Acting,Antonio Banderas,Antonio Banderas,5.1516,5,Puss in Boots (voice),52fe433f9251416c750090cf,3
10192,False,2,118489,Acting,Walt Dohrn,Walt Dohrn,0.7918,10,Rumpelstiltskin / Priest / Krekraw Ogre (voice),52fe433f9251416c750090e3,4
10192,False,1,5823,Acting,Julie Andrews,Julie Andrews,2.8938,6,Queen Lillian (voice),52fe433f9251416c750090d3,5
10192,False,2,8930,Acting,John Cleese,John Cleese,7.7714,8,King Harold (voice),52fe433f9251416c750090db,6
10192,False,2,65717,Acting,Jon Hamm,Jon Hamm,5.9851,7,Brogan (voice),52fe433f9251416c750090d7,7
10192,False,1,43775,Acting,Jane Lynch,Jane Lynch,2.9365,11,Gretched (voice),52fe433f9251416c750090e7,8
10192,False,2,64342,Acting,Craig Robinson,Craig Robinson,3.4373,9,Cookie (voice),52fe433f9251416c750090df,9
10192,False,1,25703,Acting,Lake Bell,Lake Bell,1.9918,12,Patrol Witch / Wagon Witch #2 (voice),52fe433f9251416c750090eb,10
10192,False,1,3138,Acting,Kathy Griffin,Kathy Griffin,1.8857,13,Dancing Witch / Wagon Witch #1 (voice),52fe433f9251416c750090ef,11
10192,False,1,5960,Acting,Mary Kay Place,Mary Kay Place,1.5922,14,Guard Witch (voice),52fe433f9251416c750090f3,12
10192,False,1,109869,Acting,Kristen Schaal,Kristen Schaal,2.1772,15,Pumpkin Witch / Palace Witch (voice),52fe433f9251416c750090f7,13
10192,False,1,118490,Acting,Meredith Vieira,Meredith Vieira,1.3273,16,Broomsy Witch (voice),52fe433f9251416c750090fb,14
10192,False,2,167662,Acting,Ryan Seacrest,Ryan Seacrest,1.3932,22,Father of Butter Pants (voice),58d837a5c3a368121b056fa7,15
10192,False,2,12095,Acting,Cody Cameron,Cody Cameron,0.9858,23,Pinocchio / Three Pigs (voice),58d837b29251411f8905ed5b,16
10192,False,2,44127,Acting,Larry King,Larry King,1.3291,24,Doris (voice),58d837be9251411fd505e4fe,17
10192,False,2,151657,Acting,Regis Philbin,Regis Philbin,1.2853,25,Mabel (voice),58d837c9c3a368125f05af60,18
10192,False,2,12097,Acting,Christopher Knights,Christopher Knights,0.9745,26,Blind Mice (voice),58d837d7c3a368128905dd06,19
10192,False,2,12080,Acting,Conrad Vernon,Conrad Vernon,1.8586,27,Gingerbread Man (voice),58d837e59251411fd505e51a,20
10192,False,2,12106,Production,Aron Warner,Aron Warner,1.1514,28,Wolf (voice),58d837f2c3a368121b056fee,21
10192,False,2,1454441,Acting,Jasper Johannes Andrews,Jasper Johannes Andrews,0.2782,29,Ogre Baby (voice),58d837ff9251411f9005e643,22
10192,False,0,1784322,Acting,Ollie Mitchell,Ollie Mitchell,0.1358,30,Ogre Baby (voice),58d83814c3a368124f05bb75,23
10192,False,2,76743,Acting,Miles Bakshi,Miles Bakshi,0.4273,31,Ogre Baby / Villager Kid (voice),58d83822c3a3681267055252,24
10192,False,1,76744,Acting,Nina Zoe Bakshi,Nina Zoe Bakshi,0.2629,32,Ogre Baby / Tourist Girl / Villager Girl (voice),58d838319251411f9005e66f,25
10192,False,1,112821,Acting,Billie Hayes,Billie Hayes,0.6015,33,Cackling Witch (voice),58d8383d9251411f9005e67d,26
10192,False,0,1784323,Acting,Jeremy Hollingworth,Jeremy Hollingworth,0.0975,34,Villager Fan #1 (voice),58d8384b9251411faa05d107,27
10192,False,0,1454420,Acting,Brian Hopkins,Brian Hopkins,0.202,35,Villager Fan #3 / Ogre Gnimrach (voice),58d838599251411fd505e58d,28
10192,False,2,12098,Acting,Chris Miller,Chris Miller,1.2721,36,Royal Messenger / Magic Mirror / Geppetto (voice),58d83866925141448e013be1,29
10192,False,2,64151,Directing,Mike Mitchell,Mike Mitchell,1.267,37,Tour Guide / Camp Ogre / Ogre Naysayer / Baba Witch / Melty Witch / Witch Guard #2 / Butter Pants (voice),58d838739251411faa05d121,30
10192,False,2,1181220,Editing,James Ryan,James Ryan,0.7505,38,Villager Fan #2 (voice),58d838c4925141442f01304f,31
10192,False,1,86655,Acting,Ashley Boettcher,Ashley Boettcher,0.3964,39,Witch (voice) / Pedestrian (voice) (uncredited),58d838ecc3a368128905de01,32
10192,False,1,1784324,Acting,Danielle Soibelman,Danielle Soibelman,0.114,40,Witch (voice) / Pedestrian (voice) (uncredited),58d838f9c3a368121b0570c2,33
10192,False,2,15831,Acting,Frank Welker,Frank Welker,3.9146,41,Dragon (voice) (uncredited),58d83904925141442f013087,34
49013,False,2,15897,Acting,Larry the Cable Guy,Larry the Cable Guy,1.4562,12,Mater (voice),52fe4780c3a36847f813929b,0
49013,False,2,887,Acting,Owen Wilson,Owen Wilson,4.7408,4,Lightning McQueen (voice),52fe477fc3a36847f813927b,1
49013,False,2,3895,Acting,Michael Caine,Michael Caine,4.7061,5,Finn McMissile (voice),52fe477fc3a36847f813927f,2
49013,False,1,1246,Acting,Emily Mortimer,Emily Mortimer,3.4605,6,Holley Shiftwell (voice),52fe477fc3a36847f8139283,3
49013,False,3,1926,Acting,Suzy Eddie Izzard,Suzy Eddie Izzard,3.1928,26,Sir Miles Axlerod (voice),52fe4780c3a36847f81392e7,4
49013,False,2,1241,Acting,John Turturro,John Turturro,2.5769,27,Francesco Bernoulli (voice),52fe4780c3a36847f81392eb,5
49013,False,2,188559,Acting,Brent Musburger,Brent Musburger,0.7905,28,Brent Mustangburger (voice),52fe4780c3a36847f81392ef,6
49013,False,2,3266,Acting,Joe Mantegna,Joe Mantegna,3.1595,29,Grem (voice),52fe4780c3a36847f81392f3,7
49013,False,2,3491,Acting,Thomas Kretschmann,Thomas Kretschmann,2.2069,30,Professor Z (voice),52fe4780c3a36847f81392f7,8
49013,False,2,31514,Acting,Peter Jacobson,Peter Jacobson,2.5174,40,Acer (voice),52fe4780c3a36847f813931b,9
49013,False,1,5149,Acting,Bonnie Hunt,Bonnie Hunt,2.9405,9,Sally (voice),52fe477fc3a36847f813928f,10
49013,False,2,942993,Acting,Darrell Waltrip,Darrell Waltrip,0.4704,32,Darrell Cartrip (voice),52fe4780c3a36847f81392fb,11
49013,False,2,22383,Acting,Franco Nero,Franco Nero,2.9062,33,Uncle Topolino (voice),52fe4780c3a36847f81392ff,12
49013,False,2,571731,Acting,David Hobbs,David Hobbs,0.4696,34,David Hobbscap (voice),52fe4780c3a36847f8139303,13
49013,False,2,1117784,Acting,Patrick Walker,Patrick Walker,0.2396,35,Mel Dorado (voice),52fe4780c3a36847f8139307,14
49013,False,2,4252,Acting,Tony Shalhoub,Tony Shalhoub,2.3534,11,Luigi (voice),52fe4780c3a36847f8139297,15
49013,False,2,60074,Acting,Jeff Garlin,Jeff Garlin,1.928,36,Otis (voice),52fe4780c3a36847f813930b,16
49013,False,0,1117785,Acting,Michel Michelis,Michel Michelis,0.1378,37,Tomber (voice),52fe4780c3a36847f813930f,17
49013,False,2,11355,Acting,Jason Isaacs,Jason Isaacs,3.9303,8,Siddeley / Leland Turbo (voice),52fe477fc3a36847f813928b,18
49013,False,2,116317,Acting,Lloyd Sherr,Lloyd Sherr,0.7238,42,Fillmore / Combat Ship (voice),550dd09ec3a3685be500256e,19
49013,False,2,11357,Acting,Bruce Campbell,Bruce Campbell,2.5064,43,Rod 'Torque' Redline (voice),550dd11d9251414691006826,20
49013,False,1,340927,Acting,Teresa Gallagher,Teresa Gallagher,0.6952,332,Mater's Computer (voice),6279a1356f9746009b79548b,21
49013,False,1,15899,Acting,Jenifer Lewis,Jenifer Lewis,2.1274,45,Flo (voice),550dd1eb92514146990065f0,22
49013,False,2,25074,Acting,Stanley Townsend,Stanley Townsend,1.3316,46,Victor Hugo / Vladimir Trunkov / Ivan the Tow Truck (voice),550e6652925141065c00190a,23
49013,False,2,34515,Acting,Velibor Topic,Velibor Topic,0.727,47,Alexander Hugo (voice),550e6692c3a368488600928a,24
49013,False,2,1224968,Acting,Sig Hansen,Sig Hansen,0.6746,48,Crabby (voice),550e6839c3a3681db20084a4,25
49013,False,2,15898,Acting,Guido Quaroni,Guido Quaroni,0.8444,49,Guido (voice),550e69459251413554006bd7,26
49013,False,1,13333,Acting,Vanessa Redgrave,Vanessa Redgrave,2.4147,38,The Queen / Mama Topolino (voice),52fe4780c3a36847f8139313,27
49013,False,0,1360072,Acting,John Mainieri,John Mainieri,0.409,50,J. Curby Gremlin (voice),550e69ccc3a3683e7f001991,28
49013,False,2,32532,Production,Bradford Lewis,Bradford Lewis,0.5335,51,Tubbs Pacer (voice),550e6a26c3a3683f0a001881,29
49013,False,2,11159,Acting,Cheech Marin,Cheech Marin,2.302,39,Ramone (voice),52fe4780c3a36847f8139317,30
49013,False,2,932719,Acting,Jeff Gordon,Jeff Gordon,0.6694,52,Jeff Gorvette (voice),550e6a8d925141793a0028a5,31
49013,False,2,216294,Acting,Lewis Hamilton,Lewis Hamilton,0.9827,77,Lewis Hamilton (voice),551c1d589251416a30000053,32
49013,False,2,15900,Acting,Paul Dooley,Paul Dooley,1.5884,54,Sarge (voice),550e6b0c9251417624002f27,33
49013,False,1,3202,Acting,Edie McClurg,Edie McClurg,1.968,55,Minny (voice),550e6b389251417624002f2e,34
49013,False,2,21125,Acting,Richard Kind,Richard Kind,2.2575,56,Van (voice),550e6b5e9251410701001a9f,35
49013,False,1,381,Acting,Katherine Helmond,Katherine Helmond,2.4455,57,Lizzie (voice),550e6b81c3a3683dd60017e1,36
49013,False,2,7907,Acting,John Ratzenberger,John Ratzenberger,2.9632,10,Mack (voice),52fe477fc3a36847f8139293,37
49013,False,2,15902,Acting,Michael Wallis,Michael Wallis,0.6784,58,Sheriff (voice),550e6bb2925141793a0028db,38
49013,False,0,1443737,Acting,Catie Bolt,Catie Bolt,0.1063,327,Additional Voices (voice),5ba4360a0e0a263229003107,39
49013,False,1,2483145,Acting,Gillian Bolt,Gillian Bolt,0.2917,334,Additional Voices (voice),667e9b6d780807f0da45f7a0,40
49013,False,0,2012418,Editing,Jess Fulton,Jess Fulton,0.2495,328,Additional Voices (voice),5ba436e5c3a36808340038ea,41
49013,False,1,1443471,Visual Effects,Sonoko Konishi,Sonoko Konishi,0.6769,329,Additional Voices (voice),5ba436f89251412deb002cbf,42
49013,False,2,7879,Production,John Lasseter,John Lasseter,2.0927,122,Additional Voices (voice),5929fabc9251413b41052626,43
49013,False,2,1290451,Directing,Daisuke 'Dice' Tsutsumi,"Daisuke ""Dice"" Tsutsumi",0.4242,326,Additional Voices (voice),5ba4357e9251412ddc003446,44
45745,False,1,39847,Directing,Halina Reijn,Halina Reijn,1.2182,5,Sintel (voice),52fe46d1c3a36847f8113e3f,0
45745,False,2,7572,Acting,Thom Hoffman,Thom Hoffman,0.647,6,Shaman (voice),52fe46d1c3a36847f8113e43,1
635389,False,2,2484474,Acting,Zheng Xi,Zheng Xi,0.1034,3,Jiang Ziya (voice),5df89f20d1a89300197de323,0
635389,False,2,2181685,Acting,Jiang Guangtao,姜广涛,0.8372,4,Wenshu Guangfa Tianzun (voice),5e1a51dc459ad6001635c0b2,1
635389,False,1,1674211,Acting,Ji Guanlin,季冠霖,0.8987,5,Jiuwei / Demon Queen (voice),5e1a51ef1d820f001526227a,2
635389,False,2,1853547,Acting,Sheng Feng,冯盛,0.9385,6,Shen Gongbao / Hermit (voice),5e1a52021065d30016283d72,3
635389,False,1,2207400,Acting,Yang Ning,杨凝,0.9424,7,Xiao Jiu / Su Daji (voice),5e1a520c459ad6001235b3c2,4
635389,False,1,2156554,Acting,Meme Yan,Meme Yan,0.8063,8,Si Bu Xiang (voice),5e1a5218459ad6001235b3c8,5
635389,False,2,3824793,Acting,Chen Siyu,陈思宇,0.582,15,Twelve Golden Master (voice),6394c7ec2cefc2008ca699f8,6
635389,False,1,2156485,Acting,Tong Xinzhu,Xinzhu Tong,0.4731,16,Rabbit Spirit (voice),6394c81e6e938a00b8ee49d8,7
635389,False,2,2207399,Acting,Hao Xianghai,郝祥海,1.055,17,The Twelve Golden Lord-Ding (voice),6394c837a0f1a200c8806053,8
635389,False,2,2339317,Acting,Yuntu Cao,Yuntu Cao,0.5418,19,Fox Hunter (voice),6394c8952cefc2008ca69a32,9
635389,False,1,1870033,Acting,Jiayi Li,李佳怡,0.3647,20,Horned Banshee (voice),6394c8ce2cefc200c389aa4f,10
635389,False,2,2199309,Acting,Wang Chenguang,王晨光,0.5401,21,Cripple Soldier (voice),6394c9072cefc200d1727991,11
635389,False,2,2156488,Acting,Tong Yin,瞳音,0.8429,22,Twelve Golden Master (voice),6394c923d05a0300f8591918,12
635389,False,2,2121690,Acting,Teng Xin,藤新,0.8916,31,Twelve Golden Master / Yang Jian (voice),684d4a7e9e85afcb97344270,13
598387,False,2,1115122,Acting,Brandon Soo Hoo,Brandon Soo Hoo,1.3318,21,Tom Lee (voice),63c47af4595a5600bbe160e8,0
598387,False,2,1807132,Acting,Henry Golding,Henry Golding,2.6623,4,Hu (voice),5f0fcf581a934f0034da2ed8,1
598387,False,1,140,Acting,Lucy Liu,Lucy Liu,5.3779,29,Nua Kua / Cynthia (voice),6571cf557eb5f2012c052bdd,2
598387,False,1,25540,Acting,Sandra Oh,Sandra Oh,3.5068,10,Mistral (voice),5fc3c4f02bcf67003ec0a798,3
598387,False,1,1620,Acting,Michelle Yeoh,Michelle Yeoh,3.8486,11,Loo (voice),5fc3c50b63536a00402613f4,4
598387,False,2,1564920,Acting,Bowen Yang,Bowen Yang,1.5214,22,Sidney (voice),63c47b337719d7008adb6595,5
598387,False,1,1087262,Acting,Leah Lewis,Leah Lewis,1.31,12,Räv (voice),5fc3c520813cb6004076a214,6
598387,False,1,1218908,Acting,Tan Kheng Hua,Tan Kheng Hua,0.2973,26,Mrs. Lee (voice),63c47c30595a5600865cc65d,7
598387,False,1,2088734,Acting,Sherry Cola,Sherry Cola,1.4604,25,Naomi (voice),63c47bee988afd00a0bfaf12,8
598387,False,1,1225349,Acting,Deborah S. Craig,Deborah S. Craig,0.7323,23,Pig (voice),63c47b627719d7008adb65a4,9
598387,False,2,114394,Acting,Jo Koy,Jo Koy,1.1886,30,Rooster (voice),6571cfa1886348013ad9645c,10
598387,False,1,1260481,Acting,Greta Lee,Greta Lee,2.2638,31,Rabbit (voice),6571cfb3dfe31d00fd2fc92c,11
598387,False,1,113711,Acting,Diana Lee Inosanto,Diana Lee Inosanto,0.8048,32,Horse (voice),6571cfc0dfe31d01371ce483,12
598387,False,2,17837,Acting,Patrick Gallagher,Patrick Gallagher,1.4789,20,Dog (voice),63c47ad5595a56007ea7dca1,13
598387,False,3,2392602,Acting,Poppy Liu,Poppy Liu,1.4751,33,Snake (voice),6571cfdbdfe31d00fd2fc93a,14
598387,False,0,4513726,Acting,Lydie Loots,Lydie Loots,0.0071,39,Baby Tom (voice),65bccd8ad556970183abfc87,15
598387,False,2,12099,Directing,Raman Hui Shing-Ngai,許誠毅,1.071,40,Radio Announcer (voice),65bccd99c144dd0149fe0469,16
598387,False,2,2622264,Acting,Ryan Christopher Lee,Ryan Christopher Lee,0.0671,24,Liam (voice),63c47b9fb7d35200bdfb61b3,17
598387,False,2,62816,Acting,Josh Zuckerman,Josh Zuckerman,1.349,41,Rudy (voice),65bccda2f03174016367f27f,18
598387,False,2,3463959,Acting,Benjamin Plessala,Benjamin Plessala,1.0502,45,Additional Voices (Voice),6963c94e72e76980b8bd4281,19
459003,False,1,1975746,Acting,Natalka Denysenko,Наталка Денисенко,0.1688,12,Mavka (voice),63cfa51bcf9ba30080b49984,0
459003,False,2,3888631,Acting,Artem Pyvovarov,Artem Pyvovarov,0.0634,13,Lucas (voice),63cfa5e51b157d0082ddca76,1
459003,False,2,2143247,Acting,Nazar Zadniprovskyi,Назар Задніпровський,0.1873,14,Lesh (voice),63cfa8161b157d00a2dd72b3,2
459003,False,2,927727,Acting,Oleh Skrypka,Олег Скрипка,0.3063,15,"The One, Who Sits in the Rock (voice)",63cfa874cf9ba300b1df31eb,3
459003,False,1,1722846,Acting,Olena Kravets,Олена Кравець,0.3637,16,Kylina (voice),63cfa8cbcf9ba30080b49b75,4
459003,False,2,1261201,Acting,Serhii Prytula,Сергій Притула,0.1895,17,Frol (voice),63cfa9eeb6cff100e91fb7bc,5
459003,False,2,2048236,Sound,Oleh Mykhailiuta,Олег “Фагот” Михайлюта,0.3988,18,Uncle Leo (voice),63cfaa620d2f5301d1efc9d8,6
459003,False,1,1532837,Acting,Nataliia Sumska,Наталія Сумська,0.4275,19,The Healer (voice),63cfab0f0d2f5301d1efca3d,7
459003,False,1,3650445,Acting,Julia Sanina,Юлія Саніна,0.4335,20,Ondina (voice),63cfac8b91745b00c0152b9b,8
459003,False,2,1818893,Acting,Mykhailo Khoma,Михайло Хома,0.1177,21,Hush (voice),63cfe95d0d2f53022e45fd59,9
459003,False,1,1532836,Acting,Nina Matviienko,Ніна Матвієнко,0.1895,22,Narrator of the story at the beginning of the movie (voice),63cfe9800d2f5301d9a5c581,10
459003,False,1,3888856,Acting,Kateryna Osadcha,Катерина Осадча,0.466,23,Ukrainian women (voice),63cfe9fab6cff100b9363ebe,11
459003,False,2,2039497,Acting,Andrii Mostrenko,Андрій Мостренко,0.3457,24,Eric and Derek (voice),6404f94439271200a9f3c680,12
459003,False,0,3694874,Acting,Khrystyna Soloviy,Khrystyna Soloviy,0.0911,25,Mavka’s songs (voice),6404fe6943999b0084288a1e,13
459003,False,1,2482143,Acting,Kateryna Kukhar,Kateryna Kukhar,0.0728,26,Mavka’s plastics and gestures,6404fe9539271200e507470d,14
459003,False,1,5017660,Sound,Olena Tsybulska,Олена Цибульська,0.1159,33,Village Musician (voice),671928b227bd57d91f622e64,15
459003,False,1,5017658,Sound,Nina Garenetska,Ніна Гаренецька,0.0625,34,Village Musician (voice),671928b62685cb6563c086a9,16
459003,False,2,5017656,Sound,Marko Galanevych,Марко Галаневич,0.1002,35,Village Musician (voice),671928b9a4ac8a432c5be8cf,17
459003,False,1,5017667,Sound,Iryna Kovalenko,Ірина Коваленко,0.0912,36,Village Musician (voice),671928bca4ac8a432c5be8d4,18
421456,False,1,1273918,Acting,Elisabeth Duda,Elisabeth Duda,0.3628,4,Marie Curie / Gertrude Stein / Countess Greffülhe / Madeleine Lemaire (voice),5c46ef159251410e2250b0d7,0
421456,False,1,36513,Acting,Liliane Rovère,Liliane Rovère,1.1216,15,Louise Michel (voice),5e8c57f563e6fb001284a0c6,1
421456,False,0,2223708,Acting,Prunelle Charles-Ambron,Prunelle Charles-Ambron,0.0588,2,Dilili (voice),5c46eeac0e0a264962c9a31d,2
421456,False,0,2278736,Directing,Thissa d'Avila Bensalah,Thissa d'Avila Bensalah,0.0894,10,Colette / Camille Claudel / Suzanne Valadon / Berthe Morisot (voice),5e8c56d34b0c633d962c2ca6,3
421456,False,0,1500009,Acting,Enzo Ratsito,Enzo Ratsito,0.0361,3,Orel (voice),5c46ef029251410e0c50a626,4
421456,False,1,550023,Acting,Natalie Dessay,Natalie Dessay,0.1465,1,Emma Calvé (voice),5c46ee929251410e0c50a573,5
421456,False,0,1023392,Acting,Isabelle Guiard,Isabelle Guiard,0.295,14,Sarah Bernhardt / Ana de Noailles / 'La Goulue' / Supervising mistress / Mother of a family (voice),5e8c57e3ad87f700176a8b22,6
421456,False,0,1182193,Acting,Swan Mirabeau,Swan Mirabeau,0.0542,22,Eve Curie / Irène Curie (voice),5e8c5ef83a340b0016038fe1,7
421456,False,0,2592702,Acting,Léa Powe,Léa Powe,0.0143,24,Kanak villager (voice),5e8c5f1c105611001385ac65,8
421456,False,0,1815366,Acting,Karim M'Ribah,Karim M'Ribah,0.1205,16,Debussy (voice),5e8c58084b0c6300142c9f9a,9
421456,False,0,2115627,Sound,Olivier Voisin,Olivier Voisin,0.1776,5,Erik Satie (voice),5c46ef36c3a368477a85bb25,10
421456,False,2,999791,Acting,Bruno Paviot,Bruno Paviot,0.5398,6,Lebeuf / Pasteur / Lumière brothers / Sewage worker (voice),5e8c567163e6fb001484a5b5,11
421456,False,2,1643364,Acting,Jérémy Lopez,Jérémy Lopez,0.1246,32,Toulouse-Lautrec / Poiret / Vallotton / Mâle-maître cocher (voice),5f5a480c0e44190038f91299,12
421456,False,2,1805675,Acting,Nicolas Planchais,Nicolas Planchais,0.0256,9,Diaghilev / Grand mâle-maître / Bancroche (voice),5e8c56bfad87f700196a977e,13
421456,False,2,145439,Acting,Michel Elias,Michel Elias,0.4161,11,Renoir / Brancusi / Renan / Mâle-maître Opéra / Faux vieillard / Impresario (voice),5e8c57a163e6fb001784a748,14
421456,False,2,185402,Acting,Paul Bandey,Paul Bandey,0.2229,13,Prince de Galles (voice),5e8c57cead87f75dd76a362f,15
421456,False,2,7283,Acting,Olivier Claverie,Olivier Claverie,0.7515,17,Degas / Monet / Eiffel / Rodin / Clémenceau / Commissaire de police (voice),5e8c581c105611001685b340,16
421456,False,2,1508590,Acting,Nicolas Lormeau,Nicolas Lormeau,0.1263,18,Douanier Rousseau / Proust / Gide / Chocolat / Bourdelle / Mâle-maître surveillant (voice),5e8c5e5b3a340b0012038be7,17
421456,False,2,1987914,Acting,David Bertrand,David Bertrand,0.2684,31,Marinetti (voice),5eb3d142f3e0df001f2a5fa9,18
421456,False,2,1151455,Acting,Serge Bagdassarian,Serge Bagdassarian,0.443,23,Vendeur assiette au beurre / Mâle-maître vélo / Randolphe / Inspecteur Moulin Rouge (voice),5e8c5f0a105611001385ac4d,19
421456,False,2,1763722,Acting,Harrison Arevalo,Harrison Arevalo,1.0212,8,Picasso (voice),5e8c56ac4b0c633d962c2c41,20
421456,False,0,2592680,Acting,Pascal Pestel,Pascal Pestel,0.0214,12,Modigliani (voice),5e8c57b93a340b001603825b,21
421456,False,0,130455,Acting,Nicolas Gonzales,Nicolas Gonzales,0.145,19,Santos Dumont / Reynaldo Hahn / Ravel (voice),5e8c5eb33a340b0014038a77,22
421456,False,0,2153469,Production,Julien Azoulay,Julien Azoulay,0.0071,20,Matisse (voice),5e8c5ec863e6fb001284afc3,23
13379,False,1,69597,Acting,Drew Barrymore,Drew Barrymore,6.5333,1,Olive (voice),52fe45619251416c750547ff,0
13379,False,2,68812,Acting,Ed Asner,Ed Asner,2.3507,5,Santa Claus (voice),52fe45619251416c75054811,1
13379,False,2,198,Acting,Dan Castellaneta,Dan Castellaneta,2.5118,3,The Postman (voice),52fe45619251416c75054809,2
13379,False,2,532,Acting,Joe Pantoliano,Joe Pantoliano,3.2172,4,Martini (voice),52fe45619251416c7505480d,3
13379,False,2,12688,Acting,Peter MacNicol,Peter MacNicol,2.433,6,Fido (voice),52fe45629251416c75054815,4
13379,False,2,5741,Writing,Matt Groening,Matt Groening,1.4668,9,Arturo (voice),52fe45629251416c75054821,5
13379,False,2,12217,Acting,Jay Mohr,Jay Mohr,1.694,22,Tim (voice),5c2665d4c3a36872f5c34ef1,6
13379,False,2,23679,Acting,Billy West,Billy West,1.6798,23,Eskimos (voice),5c2665ef9251413edf1624cf,7
13379,False,2,51857,Acting,Tim Meadows,Tim Meadows,1.9076,7,Richard Stans (voice),52fe45629251416c75054819,8
13379,False,2,6957,Acting,Michael Stipe,Michael Stipe,0.9526,24,Schnitzel (voice),5c26661a925141064f15e77d,9
13379,False,1,34983,Acting,Tress MacNeille,Tress MacNeille,2.3259,8,Mrs. Claus / Mrs. Eskimo / Newsreporter (voice),52fe45629251416c7505481d,10
13379,False,2,5727,Acting,Diedrich Bader,Diedrich Bader,2.5401,25,Zookeeper (voice),5c266633c3a3687303c36bec,11
13379,False,2,52794,Acting,David Herman,David Herman,1.7163,26,Additional Voices (voice),5c2666459251413ed416253b,12
13379,False,2,66571,Acting,Mitch Rouse,Mitch Rouse,0.9831,27,Additional Voices (voice),5c26664cc3a368730ac34f31,13
13379,False,1,60739,Acting,Kath Soucie,Kath Soucie,2.2397,28,Additional Voices (voice),5c2666529251413edf162506,14
